topic_id	initial_request	topic_desc	clarification_need	facet_id	facet_desc	question_id	question	answer
89	Give me information on OCD.	Find information on obsessive-compulsive disorder.	2	F1021	Find basic background information on obsessive-compulsive disorder (OCD).	Q02161	do you want to know more about the different types of ocd	yes i need to know about differet types of ocd
89	Give me information on OCD.	Find information on obsessive-compulsive disorder.	2	F1021	Find basic background information on obsessive-compulsive disorder (OCD).	Q00339	are you interested in ocd medications	i just want some general information about ocd
89	Give me information on OCD.	Find information on obsessive-compulsive disorder.	2	F1021	Find basic background information on obsessive-compulsive disorder (OCD).	Q00610	are you looking for a definition of ocd	yes
89	Give me information on OCD.	Find information on obsessive-compulsive disorder.	2	F1021	Find basic background information on obsessive-compulsive disorder (OCD).	Q00703	are you looking for a test to check for ocd	i just want general info on ocd
89	Give me information on OCD.	Find information on obsessive-compulsive disorder.	2	F1021	Find basic background information on obsessive-compulsive disorder (OCD).	Q00818	are you looking for documentaries of people who live with ocd	no id just like some basic information on the disease
89	Give me information on OCD.	Find information on obsessive-compulsive disorder.	2	F1021	Find basic background information on obsessive-compulsive disorder (OCD).	Q01031	are you looking for specific information related to parents of children with ocd	no i want to know basic background information about the disorder itself
89	Give me information on OCD.	Find information on obsessive-compulsive disorder.	2	F1021	Find basic background information on obsessive-compulsive disorder (OCD).	Q01110	are you looking for treatment for ocd	no im looking for general information on ocd
89	Give me information on OCD.	Find information on obsessive-compulsive disorder.	2	F1021	Find basic background information on obsessive-compulsive disorder (OCD).	Q01803	do you want examples of ocd	yes and background information
89	Give me information on OCD.	Find information on obsessive-compulsive disorder.	2	F1021	Find basic background information on obsessive-compulsive disorder (OCD).	Q02252	do you want to know the symptoms of ocd	yes exactly
89	Give me information on OCD.	Find information on obsessive-compulsive disorder.	2	F1021	Find basic background information on obsessive-compulsive disorder (OCD).	Q00001		
89	Give me information on OCD.	Find information on obsessive-compulsive disorder.	2	F1022	What are the symptoms of obsessive-compulsive disorder?	Q00338	are you interested in ocd in children	no i need general informaton of ocd
89	Give me information on OCD.	Find information on obsessive-compulsive disorder.	2	F1022	What are the symptoms of obsessive-compulsive disorder?	Q03535	would you like to know more about ocd	yes what are the symptoms of ocd
89	Give me information on OCD.	Find information on obsessive-compulsive disorder.	2	F1022	What are the symptoms of obsessive-compulsive disorder?	Q02161	do you want to know more about the different types of ocd	symptoms cure help and medication needs for ocd
89	Give me information on OCD.	Find information on obsessive-compulsive disorder.	2	F1022	What are the symptoms of obsessive-compulsive disorder?	Q00339	are you interested in ocd medications	no i am interested in the symptoms
89	Give me information on OCD.	Find information on obsessive-compulsive disorder.	2	F1022	What are the symptoms of obsessive-compulsive disorder?	Q00610	are you looking for a definition of ocd	no i want to know the symptoms of ocd
89	Give me information on OCD.	Find information on obsessive-compulsive disorder.	2	F1022	What are the symptoms of obsessive-compulsive disorder?	Q00703	are you looking for a test to check for ocd	no i want the symptoms of ocd
89	Give me information on OCD.	Find information on obsessive-compulsive disorder.	2	F1022	What are the symptoms of obsessive-compulsive disorder?	Q00818	are you looking for documentaries of people who live with ocd	no i am looking for symptoms people wioth ocd have
89	Give me information on OCD.	Find information on obsessive-compulsive disorder.	2	F1022	What are the symptoms of obsessive-compulsive disorder?	Q01031	are you looking for specific information related to parents of children with ocd	no just symptoms of ocd
89	Give me information on OCD.	Find information on obsessive-compulsive disorder.	2	F1022	What are the symptoms of obsessive-compulsive disorder?	Q01110	are you looking for treatment for ocd	no i am looking for the symptoms of obsessivecompulsive disorder
89	Give me information on OCD.	Find information on obsessive-compulsive disorder.	2	F1022	What are the symptoms of obsessive-compulsive disorder?	Q01803	do you want examples of ocd	no i want to know the symptoms
89	Give me information on OCD.	Find information on obsessive-compulsive disorder.	2	F1022	What are the symptoms of obsessive-compulsive disorder?	Q02252	do you want to know the symptoms of ocd	yes i do
89	Give me information on OCD.	Find information on obsessive-compulsive disorder.	2	F1022	What are the symptoms of obsessive-compulsive disorder?	Q00001		
89	Give me information on OCD.	Find information on obsessive-compulsive disorder.	2	F1023	What medications are used for treating OCD?	Q00338	are you interested in ocd in children	im interested in medications that treat ocd
89	Give me information on OCD.	Find information on obsessive-compulsive disorder.	2	F1023	What medications are used for treating OCD?	Q03535	would you like to know more about ocd	i want to know more about treatment than anything
89	Give me information on OCD.	Find information on obsessive-compulsive disorder.	2	F1023	What medications are used for treating OCD?	Q02161	do you want to know more about the different types of ocd	no just the medications to treat it
89	Give me information on OCD.	Find information on obsessive-compulsive disorder.	2	F1023	What medications are used for treating OCD?	Q00339	are you interested in ocd medications	yes
89	Give me information on OCD.	Find information on obsessive-compulsive disorder.	2	F1023	What medications are used for treating OCD?	Q00610	are you looking for a definition of ocd	no i am looking for medications that treat the disorder
89	Give me information on OCD.	Find information on obsessive-compulsive disorder.	2	F1023	What medications are used for treating OCD?	Q00703	are you looking for a test to check for ocd	no i want to know about medications that treat ocd
89	Give me information on OCD.	Find information on obsessive-compulsive disorder.	2	F1023	What medications are used for treating OCD?	Q00818	are you looking for documentaries of people who live with ocd	no
89	Give me information on OCD.	Find information on obsessive-compulsive disorder.	2	F1023	What medications are used for treating OCD?	Q01031	are you looking for specific information related to parents of children with ocd	no
89	Give me information on OCD.	Find information on obsessive-compulsive disorder.	2	F1023	What medications are used for treating OCD?	Q01110	are you looking for treatment for ocd	yes specifically the medications used to treat it
89	Give me information on OCD.	Find information on obsessive-compulsive disorder.	2	F1023	What medications are used for treating OCD?	Q01803	do you want examples of ocd	no i am interested in medication used to treat ocd
89	Give me information on OCD.	Find information on obsessive-compulsive disorder.	2	F1023	What medications are used for treating OCD?	Q02252	do you want to know the symptoms of ocd	no i want to know the medications used for ocd
89	Give me information on OCD.	Find information on obsessive-compulsive disorder.	2	F1023	What medications are used for treating OCD?	Q00001		
89	Give me information on OCD.	Find information on obsessive-compulsive disorder.	2	F1024	Find personal stories about living with OCD.	Q00338	are you interested in ocd in children	i am interested in people with ocd
89	Give me information on OCD.	Find information on obsessive-compulsive disorder.	2	F1024	Find personal stories about living with OCD.	Q03535	would you like to know more about ocd	yes i would like to know more about living with ocd
89	Give me information on OCD.	Find information on obsessive-compulsive disorder.	2	F1024	Find personal stories about living with OCD.	Q02161	do you want to know more about the different types of ocd	yes as long as it is personal stories
89	Give me information on OCD.	Find information on obsessive-compulsive disorder.	2	F1024	Find personal stories about living with OCD.	Q00339	are you interested in ocd medications	no just personal stories
89	Give me information on OCD.	Find information on obsessive-compulsive disorder.	2	F1024	Find personal stories about living with OCD.	Q00610	are you looking for a definition of ocd	no i want to find stories of people with ocd
89	Give me information on OCD.	Find information on obsessive-compulsive disorder.	2	F1024	Find personal stories about living with OCD.	Q00703	are you looking for a test to check for ocd	i dont know i want information on living with ocd
89	Give me information on OCD.	Find information on obsessive-compulsive disorder.	2	F1024	Find personal stories about living with OCD.	Q00818	are you looking for documentaries of people who live with ocd	yes i would like to see documentaries of people living with ocd
89	Give me information on OCD.	Find information on obsessive-compulsive disorder.	2	F1024	Find personal stories about living with OCD.	Q01031	are you looking for specific information related to parents of children with ocd	i am more interested in stories from people who have to live with ocd
89	Give me information on OCD.	Find information on obsessive-compulsive disorder.	2	F1024	Find personal stories about living with OCD.	Q01110	are you looking for treatment for ocd	no
89	Give me information on OCD.	Find information on obsessive-compulsive disorder.	2	F1024	Find personal stories about living with OCD.	Q01803	do you want examples of ocd	yes i would like to see examples of ocd
89	Give me information on OCD.	Find information on obsessive-compulsive disorder.	2	F1024	Find personal stories about living with OCD.	Q02252	do you want to know the symptoms of ocd	no i want to find personal stories about living with ocd
89	Give me information on OCD.	Find information on obsessive-compulsive disorder.	2	F1024	Find personal stories about living with OCD.	Q00001		
89	Give me information on OCD.	Find information on obsessive-compulsive disorder.	2	F1025	Find information about OCD in children and how to identify it.	Q00338	are you interested in ocd in children	yes i would like some info on it and how to tell if a child has it
89	Give me information on OCD.	Find information on obsessive-compulsive disorder.	2	F1025	Find information about OCD in children and how to identify it.	Q03535	would you like to know more about ocd	yes how to indentify ocd in children
89	Give me information on OCD.	Find information on obsessive-compulsive disorder.	2	F1025	Find information about OCD in children and how to identify it.	Q02161	do you want to know more about the different types of ocd	i want to know about ocd in children
89	Give me information on OCD.	Find information on obsessive-compulsive disorder.	2	F1025	Find information about OCD in children and how to identify it.	Q00339	are you interested in ocd medications	no im wanting to know more about ocd in kids
89	Give me information on OCD.	Find information on obsessive-compulsive disorder.	2	F1025	Find information about OCD in children and how to identify it.	Q00610	are you looking for a definition of ocd	yes i need a definition of ocd
89	Give me information on OCD.	Find information on obsessive-compulsive disorder.	2	F1025	Find information about OCD in children and how to identify it.	Q00703	are you looking for a test to check for ocd	yes
89	Give me information on OCD.	Find information on obsessive-compulsive disorder.	2	F1025	Find information about OCD in children and how to identify it.	Q00818	are you looking for documentaries of people who live with ocd	no
89	Give me information on OCD.	Find information on obsessive-compulsive disorder.	2	F1025	Find information about OCD in children and how to identify it.	Q01031	are you looking for specific information related to parents of children with ocd	that would be helpful but i would like to know how to identify ocd in children as well as more information this condition
89	Give me information on OCD.	Find information on obsessive-compulsive disorder.	2	F1025	Find information about OCD in children and how to identify it.	Q01110	are you looking for treatment for ocd	no im looking for general information about ocd and how to identify it in children
89	Give me information on OCD.	Find information on obsessive-compulsive disorder.	2	F1025	Find information about OCD in children and how to identify it.	Q01803	do you want examples of ocd	no i want information on identifying it
89	Give me information on OCD.	Find information on obsessive-compulsive disorder.	2	F1025	Find information about OCD in children and how to identify it.	Q02252	do you want to know the symptoms of ocd	yes i want to know what the symptoms of ocd are
89	Give me information on OCD.	Find information on obsessive-compulsive disorder.	2	F1025	Find information about OCD in children and how to identify it.	Q00001		
89	Give me information on OCD.	Find information on obsessive-compulsive disorder.	2	F1026	Find strategies for parents of children with OCD.	Q00338	are you interested in ocd in children	yes need strategies for the parents
89	Give me information on OCD.	Find information on obsessive-compulsive disorder.	2	F1026	Find strategies for parents of children with OCD.	Q03535	would you like to know more about ocd	i would like to know some strategies to help parents of children with ocd
89	Give me information on OCD.	Find information on obsessive-compulsive disorder.	2	F1026	Find strategies for parents of children with OCD.	Q02161	do you want to know more about the different types of ocd	no i want to know more about how parents deal with their children having ocd
89	Give me information on OCD.	Find information on obsessive-compulsive disorder.	2	F1026	Find strategies for parents of children with OCD.	Q00339	are you interested in ocd medications	looking for a forum or helppage for people with kids that have ocd
89	Give me information on OCD.	Find information on obsessive-compulsive disorder.	2	F1026	Find strategies for parents of children with OCD.	Q00610	are you looking for a definition of ocd	no i want strategies for parents of children with ocd
89	Give me information on OCD.	Find information on obsessive-compulsive disorder.	2	F1026	Find strategies for parents of children with OCD.	Q00703	are you looking for a test to check for ocd	no
89	Give me information on OCD.	Find information on obsessive-compulsive disorder.	2	F1026	Find strategies for parents of children with OCD.	Q00818	are you looking for documentaries of people who live with ocd	no i need a list of sterategies for dealing with ocd children
89	Give me information on OCD.	Find information on obsessive-compulsive disorder.	2	F1026	Find strategies for parents of children with OCD.	Q01031	are you looking for specific information related to parents of children with ocd	yes i want to know how to deal with ocd as a parent
89	Give me information on OCD.	Find information on obsessive-compulsive disorder.	2	F1026	Find strategies for parents of children with OCD.	Q01110	are you looking for treatment for ocd	yes i am very interested in learning more about treatment options for ocd in children
89	Give me information on OCD.	Find information on obsessive-compulsive disorder.	2	F1026	Find strategies for parents of children with OCD.	Q01803	do you want examples of ocd	no i want strategies that parents can use if they have children with ocd
89	Give me information on OCD.	Find information on obsessive-compulsive disorder.	2	F1026	Find strategies for parents of children with OCD.	Q02252	do you want to know the symptoms of ocd	no i want strategies for parents dealing with children who have ocd
89	Give me information on OCD.	Find information on obsessive-compulsive disorder.	2	F1026	Find strategies for parents of children with OCD.	Q00001		
9	I am looking for sources of used car parts.	I am looking for sources for parts for cars, preferably used.	2	F1027	I'm looking for online sites that sell car parts.	Q00113	are you interested in a specific part	no i am interested in all website selling car parts
9	I am looking for sources of used car parts.	I am looking for sources for parts for cars, preferably used.	2	F1027	I'm looking for online sites that sell car parts.	Q02453	do you want to sell used car parts	no
9	I am looking for sources of used car parts.	I am looking for sources for parts for cars, preferably used.	2	F1027	I'm looking for online sites that sell car parts.	Q02910	what type of car do you want parts for	no specific car just an online site that sells used car parts
9	I am looking for sources of used car parts.	I am looking for sources for parts for cars, preferably used.	2	F1027	I'm looking for online sites that sell car parts.	Q03205	would you like directions to the nearest parts store	no i want an online store
9	I am looking for sources of used car parts.	I am looking for sources for parts for cars, preferably used.	2	F1027	I'm looking for online sites that sell car parts.	Q03311	would you like to buy parts online or in person	online
9	I am looking for sources of used car parts.	I am looking for sources for parts for cars, preferably used.	2	F1027	I'm looking for online sites that sell car parts.	Q03515	would you like to know maore about getting the best used car parts	yes i need an online site that sells used car parts
9	I am looking for sources of used car parts.	I am looking for sources for parts for cars, preferably used.	2	F1027	I'm looking for online sites that sell car parts.	Q03770	would you like to pick parts yourself from a salvage yard	no i want to buy parts online
9	I am looking for sources of used car parts.	I am looking for sources for parts for cars, preferably used.	2	F1027	I'm looking for online sites that sell car parts.	Q00697	are you looking for a specific web site	yes i need a website that sells car parts
9	I am looking for sources of used car parts.	I am looking for sources for parts for cars, preferably used.	2	F1027	I'm looking for online sites that sell car parts.	Q00226	are you interested in heavy trucks part	i am interested in auto parts
9	I am looking for sources of used car parts.	I am looking for sources for parts for cars, preferably used.	2	F1027	I'm looking for online sites that sell car parts.	Q00697	are you looking for a specific web site	yes i need sites that sell used car parts
9	I am looking for sources of used car parts.	I am looking for sources for parts for cars, preferably used.	2	F1027	I'm looking for online sites that sell car parts.	Q01083	are you looking for the nearest junck yard	no where can i buy used car parts online
9	I am looking for sources of used car parts.	I am looking for sources for parts for cars, preferably used.	2	F1027	I'm looking for online sites that sell car parts.	Q01117	are you looking for used car parts for a particular model of car	i am looking for general online sites that sell car parts
9	I am looking for sources of used car parts.	I am looking for sources for parts for cars, preferably used.	2	F1027	I'm looking for online sites that sell car parts.	Q01118	are you looking for used car parts from a particular manufacturer	not sure just take me to a website that sells them for now
9	I am looking for sources of used car parts.	I am looking for sources for parts for cars, preferably used.	2	F1027	I'm looking for online sites that sell car parts.	Q01119	are you looking for used car parts from a particular period of time	no i am just looking for sites that sell car parts
9	I am looking for sources of used car parts.	I am looking for sources for parts for cars, preferably used.	2	F1027	I'm looking for online sites that sell car parts.	Q02404	do you want to obtain used car parts	yes id like to see online used car parts retailers
9	I am looking for sources of used car parts.	I am looking for sources for parts for cars, preferably used.	2	F1027	I'm looking for online sites that sell car parts.	Q02419	do you want to recycle used car parts	no i want to find places that sell them
9	I am looking for sources of used car parts.	I am looking for sources for parts for cars, preferably used.	2	F1027	I'm looking for online sites that sell car parts.	Q00001		
9	I am looking for sources of used car parts.	I am looking for sources for parts for cars, preferably used.	2	F1028	I'm looking for the car-part.com web site.	Q00113	are you interested in a specific part	yes i just need the site though
9	I am looking for sources of used car parts.	I am looking for sources for parts for cars, preferably used.	2	F1028	I'm looking for the car-part.com web site.	Q02453	do you want to sell used car parts	yes i need a website to buy used car parts
9	I am looking for sources of used car parts.	I am looking for sources for parts for cars, preferably used.	2	F1028	I'm looking for the car-part.com web site.	Q02910	what type of car do you want parts for	i just need to find out where the address for the carpartcom website
9	I am looking for sources of used car parts.	I am looking for sources for parts for cars, preferably used.	2	F1028	I'm looking for the car-part.com web site.	Q03205	would you like directions to the nearest parts store	no show me the website for carpartcom
9	I am looking for sources of used car parts.	I am looking for sources for parts for cars, preferably used.	2	F1028	I'm looking for the car-part.com web site.	Q03311	would you like to buy parts online or in person	i just want to web site
9	I am looking for sources of used car parts.	I am looking for sources for parts for cars, preferably used.	2	F1028	I'm looking for the car-part.com web site.	Q03515	would you like to know maore about getting the best used car parts	no i just wont to go to carpartcom
9	I am looking for sources of used car parts.	I am looking for sources for parts for cars, preferably used.	2	F1028	I'm looking for the car-part.com web site.	Q03770	would you like to pick parts yourself from a salvage yard	no i am looking for a wesite
9	I am looking for sources of used car parts.	I am looking for sources for parts for cars, preferably used.	2	F1028	I'm looking for the car-part.com web site.	Q00697	are you looking for a specific web site	yes i am interested in the website carpartcom
9	I am looking for sources of used car parts.	I am looking for sources for parts for cars, preferably used.	2	F1028	I'm looking for the car-part.com web site.	Q00226	are you interested in heavy trucks part	no i need to find the carpartcom website
9	I am looking for sources of used car parts.	I am looking for sources for parts for cars, preferably used.	2	F1028	I'm looking for the car-part.com web site.	Q00697	are you looking for a specific web site	carpartcom
9	I am looking for sources of used car parts.	I am looking for sources for parts for cars, preferably used.	2	F1028	I'm looking for the car-part.com web site.	Q01083	are you looking for the nearest junck yard	no i am looking for the carpartcom website
9	I am looking for sources of used car parts.	I am looking for sources for parts for cars, preferably used.	2	F1028	I'm looking for the car-part.com web site.	Q01117	are you looking for used car parts for a particular model of car	right now i just want the carpartcom website
9	I am looking for sources of used car parts.	I am looking for sources for parts for cars, preferably used.	2	F1028	I'm looking for the car-part.com web site.	Q01118	are you looking for used car parts from a particular manufacturer	yes the carpartcom website
9	I am looking for sources of used car parts.	I am looking for sources for parts for cars, preferably used.	2	F1028	I'm looking for the car-part.com web site.	Q01119	are you looking for used car parts from a particular period of time	no im looking for the official site of carpart
9	I am looking for sources of used car parts.	I am looking for sources for parts for cars, preferably used.	2	F1028	I'm looking for the car-part.com web site.	Q02404	do you want to obtain used car parts	yes but i want to know carparts official website first
9	I am looking for sources of used car parts.	I am looking for sources for parts for cars, preferably used.	2	F1028	I'm looking for the car-part.com web site.	Q02419	do you want to recycle used car parts	no i want a website htat sells car parts
9	I am looking for sources of used car parts.	I am looking for sources for parts for cars, preferably used.	2	F1028	I'm looking for the car-part.com web site.	Q00001		
9	I am looking for sources of used car parts.	I am looking for sources for parts for cars, preferably used.	2	F1029	I want to find a salvage or junk yard.	Q00113	are you interested in a specific part	i don
9	I am looking for sources of used car parts.	I am looking for sources for parts for cars, preferably used.	2	F1029	I want to find a salvage or junk yard.	Q02453	do you want to sell used car parts	i dont know
9	I am looking for sources of used car parts.	I am looking for sources for parts for cars, preferably used.	2	F1029	I want to find a salvage or junk yard.	Q02910	what type of car do you want parts for	none i need a location for a salvage or junk yard
9	I am looking for sources of used car parts.	I am looking for sources for parts for cars, preferably used.	2	F1029	I want to find a salvage or junk yard.	Q03205	would you like directions to the nearest parts store	no i want a salvage junk yard
9	I am looking for sources of used car parts.	I am looking for sources for parts for cars, preferably used.	2	F1029	I want to find a salvage or junk yard.	Q03311	would you like to buy parts online or in person	i dont know
9	I am looking for sources of used car parts.	I am looking for sources for parts for cars, preferably used.	2	F1029	I want to find a salvage or junk yard.	Q03515	would you like to know maore about getting the best used car parts	no i want to find a salvage or junk yard near me
9	I am looking for sources of used car parts.	I am looking for sources for parts for cars, preferably used.	2	F1029	I want to find a salvage or junk yard.	Q03770	would you like to pick parts yourself from a salvage yard	yes
9	I am looking for sources of used car parts.	I am looking for sources for parts for cars, preferably used.	2	F1029	I want to find a salvage or junk yard.	Q00697	are you looking for a specific web site	no
9	I am looking for sources of used car parts.	I am looking for sources for parts for cars, preferably used.	2	F1029	I want to find a salvage or junk yard.	Q00226	are you interested in heavy trucks part	no more in personal than commercial vehicle parts
9	I am looking for sources of used car parts.	I am looking for sources for parts for cars, preferably used.	2	F1029	I want to find a salvage or junk yard.	Q00697	are you looking for a specific web site	no
9	I am looking for sources of used car parts.	I am looking for sources for parts for cars, preferably used.	2	F1029	I want to find a salvage or junk yard.	Q01083	are you looking for the nearest junck yard	yes that would help
9	I am looking for sources of used car parts.	I am looking for sources for parts for cars, preferably used.	2	F1029	I want to find a salvage or junk yard.	Q01117	are you looking for used car parts for a particular model of car	no i just need the locations of the nearest junk yards
9	I am looking for sources of used car parts.	I am looking for sources for parts for cars, preferably used.	2	F1029	I want to find a salvage or junk yard.	Q01118	are you looking for used car parts from a particular manufacturer	im looking for junksalvage yards near me
9	I am looking for sources of used car parts.	I am looking for sources for parts for cars, preferably used.	2	F1029	I want to find a salvage or junk yard.	Q01119	are you looking for used car parts from a particular period of time	not necessarily
9	I am looking for sources of used car parts.	I am looking for sources for parts for cars, preferably used.	2	F1029	I want to find a salvage or junk yard.	Q02404	do you want to obtain used car parts	yes
9	I am looking for sources of used car parts.	I am looking for sources for parts for cars, preferably used.	2	F1029	I want to find a salvage or junk yard.	Q02419	do you want to recycle used car parts	no i need a junk or salvage yard
9	I am looking for sources of used car parts.	I am looking for sources for parts for cars, preferably used.	2	F1029	I want to find a salvage or junk yard.	Q00001		
9	I am looking for sources of used car parts.	I am looking for sources for parts for cars, preferably used.	2	F1030	I'm looking for parts for commercial vehicles such as heavy trucks and semis.	Q00113	are you interested in a specific part	i am looking for used parts for commercial vehicles like heavy trucks and semis
9	I am looking for sources of used car parts.	I am looking for sources for parts for cars, preferably used.	2	F1030	I'm looking for parts for commercial vehicles such as heavy trucks and semis.	Q02453	do you want to sell used car parts	no im not selling anything i want information about parts for commercial trucks and semis
9	I am looking for sources of used car parts.	I am looking for sources for parts for cars, preferably used.	2	F1030	I'm looking for parts for commercial vehicles such as heavy trucks and semis.	Q02910	what type of car do you want parts for	heavy trucks and semis
9	I am looking for sources of used car parts.	I am looking for sources for parts for cars, preferably used.	2	F1030	I'm looking for parts for commercial vehicles such as heavy trucks and semis.	Q03205	would you like directions to the nearest parts store	i need local junk yards and salvage yards
9	I am looking for sources of used car parts.	I am looking for sources for parts for cars, preferably used.	2	F1030	I'm looking for parts for commercial vehicles such as heavy trucks and semis.	Q03311	would you like to buy parts online or in person	im not sure where but i would like to buy parts
9	I am looking for sources of used car parts.	I am looking for sources for parts for cars, preferably used.	2	F1030	I'm looking for parts for commercial vehicles such as heavy trucks and semis.	Q03515	would you like to know maore about getting the best used car parts	yes
9	I am looking for sources of used car parts.	I am looking for sources for parts for cars, preferably used.	2	F1030	I'm looking for parts for commercial vehicles such as heavy trucks and semis.	Q03770	would you like to pick parts yourself from a salvage yard	thats possible but i need to know the location to find the parts
9	I am looking for sources of used car parts.	I am looking for sources for parts for cars, preferably used.	2	F1030	I'm looking for parts for commercial vehicles such as heavy trucks and semis.	Q00697	are you looking for a specific web site	no any site that sells parts for heavy trucks and semis
9	I am looking for sources of used car parts.	I am looking for sources for parts for cars, preferably used.	2	F1030	I'm looking for parts for commercial vehicles such as heavy trucks and semis.	Q00226	are you interested in heavy trucks part	yes i am looking for used parts for heavy trucks and semis
9	I am looking for sources of used car parts.	I am looking for sources for parts for cars, preferably used.	2	F1030	I'm looking for parts for commercial vehicles such as heavy trucks and semis.	Q00697	are you looking for a specific web site	i need used parts
9	I am looking for sources of used car parts.	I am looking for sources for parts for cars, preferably used.	2	F1030	I'm looking for parts for commercial vehicles such as heavy trucks and semis.	Q01083	are you looking for the nearest junck yard	no i am looking for parts for semis and heavy trucks
9	I am looking for sources of used car parts.	I am looking for sources for parts for cars, preferably used.	2	F1030	I'm looking for parts for commercial vehicles such as heavy trucks and semis.	Q01117	are you looking for used car parts for a particular model of car	yes for heavy trucks and semis
9	I am looking for sources of used car parts.	I am looking for sources for parts for cars, preferably used.	2	F1030	I'm looking for parts for commercial vehicles such as heavy trucks and semis.	Q01118	are you looking for used car parts from a particular manufacturer	no
9	I am looking for sources of used car parts.	I am looking for sources for parts for cars, preferably used.	2	F1030	I'm looking for parts for commercial vehicles such as heavy trucks and semis.	Q01119	are you looking for used car parts from a particular period of time	no i look for parts for commercial vehicles
9	I am looking for sources of used car parts.	I am looking for sources for parts for cars, preferably used.	2	F1030	I'm looking for parts for commercial vehicles such as heavy trucks and semis.	Q02404	do you want to obtain used car parts	yes find stores nearest to me or websites that sell parts for trucks and semis
9	I am looking for sources of used car parts.	I am looking for sources for parts for cars, preferably used.	2	F1030	I'm looking for parts for commercial vehicles such as heavy trucks and semis.	Q02419	do you want to recycle used car parts	cheap parts for commercial cars and trucks
9	I am looking for sources of used car parts.	I am looking for sources for parts for cars, preferably used.	2	F1030	I'm looking for parts for commercial vehicles such as heavy trucks and semis.	Q00001		
9	I am looking for sources of used car parts.	I am looking for sources for parts for cars, preferably used.	2	F1031	I want to find online sources for NAPA parts.	Q00113	are you interested in a specific part	i cannot answer the question based on the given information
9	I am looking for sources of used car parts.	I am looking for sources for parts for cars, preferably used.	2	F1031	I want to find online sources for NAPA parts.	Q02453	do you want to sell used car parts	no i want to buy used napa car parts
9	I am looking for sources of used car parts.	I am looking for sources for parts for cars, preferably used.	2	F1031	I want to find online sources for NAPA parts.	Q02910	what type of car do you want parts for	i want to find online resources for a toyoto camry
9	I am looking for sources of used car parts.	I am looking for sources for parts for cars, preferably used.	2	F1031	I want to find online sources for NAPA parts.	Q03205	would you like directions to the nearest parts store	no im looking for online stores
9	I am looking for sources of used car parts.	I am looking for sources for parts for cars, preferably used.	2	F1031	I want to find online sources for NAPA parts.	Q03311	would you like to buy parts online or in person	buy them online
9	I am looking for sources of used car parts.	I am looking for sources for parts for cars, preferably used.	2	F1031	I want to find online sources for NAPA parts.	Q03515	would you like to know maore about getting the best used car parts	yes for napa
9	I am looking for sources of used car parts.	I am looking for sources for parts for cars, preferably used.	2	F1031	I want to find online sources for NAPA parts.	Q03770	would you like to pick parts yourself from a salvage yard	no
9	I am looking for sources of used car parts.	I am looking for sources for parts for cars, preferably used.	2	F1031	I want to find online sources for NAPA parts.	Q00697	are you looking for a specific web site	yes i am looking for napa autoparts online
9	I am looking for sources of used car parts.	I am looking for sources for parts for cars, preferably used.	2	F1031	I want to find online sources for NAPA parts.	Q00226	are you interested in heavy trucks part	im not sure
9	I am looking for sources of used car parts.	I am looking for sources for parts for cars, preferably used.	2	F1031	I want to find online sources for NAPA parts.	Q00697	are you looking for a specific web site	yes websites that sell napa parts
9	I am looking for sources of used car parts.	I am looking for sources for parts for cars, preferably used.	2	F1031	I want to find online sources for NAPA parts.	Q01083	are you looking for the nearest junck yard	no im looking for online sources for napa auto parts
9	I am looking for sources of used car parts.	I am looking for sources for parts for cars, preferably used.	2	F1031	I want to find online sources for NAPA parts.	Q01117	are you looking for used car parts for a particular model of car	i dont know
9	I am looking for sources of used car parts.	I am looking for sources for parts for cars, preferably used.	2	F1031	I want to find online sources for NAPA parts.	Q01118	are you looking for used car parts from a particular manufacturer	i am not sure
9	I am looking for sources of used car parts.	I am looking for sources for parts for cars, preferably used.	2	F1031	I want to find online sources for NAPA parts.	Q01119	are you looking for used car parts from a particular period of time	no i want websites for napa parts
9	I am looking for sources of used car parts.	I am looking for sources for parts for cars, preferably used.	2	F1031	I want to find online sources for NAPA parts.	Q02404	do you want to obtain used car parts	no i am looking for sources
9	I am looking for sources of used car parts.	I am looking for sources for parts for cars, preferably used.	2	F1031	I want to find online sources for NAPA parts.	Q02419	do you want to recycle used car parts	no i want to know where i can buy used napa car parts online
9	I am looking for sources of used car parts.	I am looking for sources for parts for cars, preferably used.	2	F1031	I want to find online sources for NAPA parts.	Q00001		
90	tell me about mgb	Find information on the MGB sports car.	4	F1032	Find information about the MGB sports car.	Q00164	are you interested in buying or selling an mgb	no i want to learn more about the model
90	tell me about mgb	Find information on the MGB sports car.	4	F1032	Find information about the MGB sports car.	Q01696	do you need the history of the mgb	i need information on the mgb sports car
90	tell me about mgb	Find information on the MGB sports car.	4	F1032	Find information about the MGB sports car.	Q00943	are you looking for mini gastric bypass surgery	no i want information on mini gastric bypass surgery
90	tell me about mgb	Find information on the MGB sports car.	4	F1032	Find information about the MGB sports car.	Q00439	are you interested in the gt or the roadster	no the mgb sports car
90	tell me about mgb	Find information on the MGB sports car.	4	F1032	Find information about the MGB sports car.	Q00867	are you looking for how to use mgb	no
90	tell me about mgb	Find information on the MGB sports car.	4	F1032	Find information about the MGB sports car.	Q00948	are you looking for more information about mgb	yes
90	tell me about mgb	Find information on the MGB sports car.	4	F1032	Find information about the MGB sports car.	Q00964	are you looking for parts for the mgb	no i have a less specific query than that regarding the mgb
